Invoice,Chk/Ref,Type,Order,Customer,Amount,Date,Due Date,Paid Date
145817,0,Invoices,S029747,Cust5,"14,754.00",4/20/2011,5/20/2011,6/6/2011
145876,0,Invoices,S029815,Cust5,"13,990.00",4/26/2011,5/26/2011,6/10/2011
145988,0,Invoices,S029968,Cust5,"6,744.00",5/4/2011,6/3/2011,6/30/2011
145989,0,Invoices,S029775,Cust5,"10,598.00",5/4/2011,6/3/2011,6/30/2011
146043,0,Invoices,S029993,Cust5,"1,029.00",5/9/2011,6/8/2011,6/30/2011
146232,0,Invoices,S029961,Cust5,"2,460.00",5/24/2011,6/23/2011,6/30/2011
146233,0,Invoices,S030098,Cust5,"19,753.00",5/24/2011,6/23/2011,6/30/2011
146299,0,Invoices,S030098,Cust5,"19,738.00",5/31/2011,6/30/2011,7/8/2011
146302,0,Invoices,S030041,Cust5,843.00,5/31/2011,6/30/2011,6/30/2011
146375,0,Invoices,S030128,Cust5,"19,113.00",6/6/2011,7/6/2011,7/15/2011
146397,0,Invoices,S030041,Cust5,"3,725.00",6/8/2011,7/8/2011,7/15/2011
146402,0,Invoices,S030131,Cust5,"19,799.00",6/8/2011,7/8/2011,7/15/2011
146452,0,Invoices,S030202,Cust5,"3,399.00",6/13/2011,7/13/2011,7/15/2011
146453,0,Invoices,S030136,Cust5,"32,234.00",6/13/2011,7/13/2011,7/15/2011
146502,0,Invoices,S030279,Cust5,"15,464.00",6/16/2011,7/16/2011,8/1/2011
146503,0,Invoices,S030166,Cust5,"28,554.00",6/16/2011,7/16/2011,7/28/2011
146565,0,Invoices,S030167,Cust5,"27,253.00",6/22/2011,7/22/2011,8/15/2011
146593,0,Invoices,S030224,Cust5,"71,360.00",6/23/2011,7/23/2011,8/15/2011
146613,0,Invoices,S030351,Cust5,"3,988.00",6/24/2011,7/24/2011,9/2/2011
146614,0,Invoices,S030172,Cust5,"2,481.00",6/24/2011,7/24/2011,9/2/2011
146770,0,Invoices,S030299,Cust5,995.00,7/11/2011,8/10/2011,8/15/2011
146771,0,Invoices,S030300,Cust5,"2,976.00",7/11/2011,8/10/2011,9/2/2011
146772,0,Invoices,S030484,Cust5,"1,620.00",7/11/2011,8/10/2011,9/2/2011
146773,0,Invoices,S030485,Cust5,"1,701.00",7/11/2011,8/10/2011,9/2/2011
146931,0,Invoices,S030555,Cust5,"1,297.00",7/22/2011,8/21/2011,9/2/2011
146932,0,Invoices,S030556,Cust5,673.00,7/22/2011,8/21/2011,8/15/2011
146933,0,Invoices,S030557,Cust5,"2,377.00",7/22/2011,8/21/2011,9/2/2011
147093,0,Invoices,S030588,Cust5,"1,393.00",8/3/2011,9/2/2011,9/30/2011
147094,0,Invoices,S030562,Cust5,"5,627.00",8/3/2011,9/2/2011,10/11/2011
147095,0,Invoices,S030626,Cust5,"3,992.00",8/3/2011,9/2/2011,10/11/2011
147096,0,Invoices,S030583,Cust5,"10,548.00",8/3/2011,9/2/2011,9/30/2011
147097,0,Invoices,S030650,Cust5,"2,584.00",8/3/2011,9/2/2011,10/11/2011
147124,0,Invoices,S030773,Cust5,200.00,8/4/2011,9/3/2011,10/11/2011
147294,0,Invoices,S030781,Cust5,597.00,8/17/2011,9/16/2011,10/11/2011
147295,0,Invoices,S030791,Cust5,"2,402.00",8/17/2011,9/16/2011,10/11/2011
147369,0,Invoices,S030851,Cust5,"1,764.00",8/22/2011,9/21/2011,10/11/2011
147729,0,Invoices,S030956,Cust5,"11,716.00",9/19/2011,10/19/2011,11/4/2011
147730,0,Invoices,S030623,Cust5,"33,304.00",9/19/2011,10/19/2011,11/10/2011
147804,0,Invoices,S030623,Cust5,"39,594.00",9/23/2011,10/23/2011,11/28/2011
147899,0,Invoices,S031114,Cust5,"21,855.00",9/30/2011,10/30/2011,11/28/2011
147961,0,Invoices,S031114,Cust5,"5,292.00",10/6/2011,11/5/2011,11/10/2011
147972,0,Invoices,S031133,Cust5,"7,115.00",10/6/2011,11/5/2011,11/10/2011
147976,0,Invoices,S031114,Cust5,"6,631.00",10/7/2011,11/6/2011,11/28/2011
147977,0,Invoices,S031151,Cust5,"22,394.00",10/7/2011,11/6/2011,12/2/2011
148003,0,Invoices,S031114,Cust5,"24,165.00",10/11/2011,11/10/2011,12/2/2011
148028,0,Invoices,S031151,Cust5,"19,649.00",10/12/2011,11/11/2011,12/7/2011
148116,0,Invoices,S031345,Cust5,"7,878.00",10/19/2011,11/18/2011,12/7/2011
148306,0,Invoices,S031505,Cust5,"10,818.00",11/1/2011,12/1/2011,12/27/2011
148307,0,Invoices,S031392,Cust5,"7,401.00",11/1/2011,12/1/2011,12/7/2011
148360,0,Invoices,S031424,Cust5,"18,736.00",11/4/2011,12/4/2011,12/27/2011
148432,0,Invoices,S031562,Cust5,"3,082.00",11/11/2011,12/11/2011,12/27/2011
148561,0,Invoices,S031634,Cust5,"21,246.00",11/22/2011,12/22/2011,1/3/2012
148646,0,Invoices,S031650,Cust5,"10,338.00",12/2/2011,1/1/2012,1/11/2012
148647,0,Invoices,S031649,Cust5,"12,567.00",12/2/2011,1/1/2012,1/11/2012
148648,0,Invoices,S031721,Cust5,"2,944.00",12/2/2011,1/1/2012,1/11/2012
148651,0,Invoices,S031649,Cust5,990.99,12/2/2011,12/2/2011,1/3/2012
148666,0,Invoices,S031690,Cust5,"2,482.00",12/5/2011,1/4/2012,1/11/2012
148867,0,Invoices,S031874,Cust5,"1,784.00",12/20/2011,1/19/2012,1/25/2012
148893,0,Invoices,S031824,Cust5,"2,601.00",12/22/2011,1/21/2012,1/25/2012
148949,0,Invoices,S031881,Cust5,"3,031.00",12/29/2011,1/28/2012,1/25/2012
149032,0,Invoices,S031492,Cust5,73.42,1/9/2012,2/8/2012,2/27/2012
149168,0,Invoices,S032028,Cust5,"1,348.00",1/20/2012,2/19/2012,2/27/2012
149169,0,Invoices,S032024,Cust5,"11,070.00",1/20/2012,2/19/2012,2/27/2012
149255,0,Invoices,S032132,Cust5,"20,964.00",1/27/2012,2/26/2012,3/21/2012
149257,0,Invoices,S032156,Cust5,"2,016.00",1/27/2012,2/26/2012,3/9/2012
149258,0,Invoices,S031993,Cust5,"4,677.00",1/27/2012,2/26/2012,3/9/2012
149259,0,Invoices,S032147,Cust5,"1,957.00",1/27/2012,2/26/2012,3/9/2012
149260,0,Invoices,S032095,Cust5,"1,938.00",1/27/2012,2/26/2012,3/9/2012
149346,0,Invoices,S032132,Cust5,"3,794.00",2/6/2012,3/7/2012,3/21/2012
149347,0,Invoices,S032242,Cust5,487.00,2/6/2012,3/7/2012,2/27/2012
149450,0,Invoices,S032105,Cust5,"7,113.00",2/13/2012,3/14/2012,3/21/2012
149521,0,Invoices,S032329,Cust5,"3,140.00",2/21/2012,3/22/2012,4/5/2012
149522,0,Invoices,S032302,Cust5,"9,801.00",2/21/2012,3/22/2012,4/5/2012
149710,0,Invoices,S032463,Cust5,"16,078.00",3/6/2012,4/5/2012,4/25/2012
149711,0,Invoices,S032522,Cust5,257.00,3/6/2012,4/5/2012,3/28/2012
149944,0,Invoices,S032593,Cust5,"6,971.00",3/22/2012,4/21/2012,5/17/2012
150091,0,Invoices,S032560,Cust5,"9,912.00",4/4/2012,5/4/2012,5/17/2012
150150,0,Invoices,S032667,Cust5,"1,112.00",4/11/2012,5/11/2012,5/17/2012
150243,0,Invoices,S032767,Cust5,"34,539.00",4/19/2012,5/19/2012,5/24/2012
150244,0,Invoices,S032796,Cust5,528.00,4/19/2012,5/19/2012,5/17/2012
150345,0,Invoices,S032849,Cust5,"42,881.54",4/26/2012,5/26/2012,6/4/2012
150458,0,Invoices,S032846,Cust5,"12,473.00",5/3/2012,6/2/2012,6/28/2012
150459,0,Invoices,S032925,Cust5,775.00,5/3/2012,6/2/2012,6/4/2012
150460,0,Invoices,S032929,Cust5,"2,262.00",5/3/2012,6/2/2012,6/28/2012
150542,0,Invoices,S032930,Cust5,"7,435.00",5/10/2012,6/9/2012,6/28/2012
150543,0,Invoices,S032985,Cust5,"5,034.00",5/10/2012,6/9/2012,6/28/2012
150544,0,Invoices,S032849,Cust5,"1,637.00",5/10/2012,6/9/2012,6/28/2012
150637,0,Invoices,S033028,Cust5,"6,156.00",5/17/2012,6/16/2012,6/29/2012
150759,0,Invoices,S033031,Cust5,"16,849.00",5/24/2012,6/23/2012,6/29/2012
150760,0,Invoices,S033026,Cust5,"1,405.00",5/24/2012,6/23/2012,6/29/2012
150761,0,Invoices,S033104,Cust5,"1,526.00",5/24/2012,6/23/2012,6/29/2012
150762,0,Invoices,S033010,Cust5,"1,854.00",5/24/2012,6/23/2012,6/29/2012
150763,0,Invoices,S033107,Cust5,"2,921.00",5/24/2012,6/23/2012,6/29/2012
150836,0,Invoices,S033141,Cust5,"3,247.00",5/31/2012,6/30/2012,7/16/2012
150928,0,Invoices,S033258,Cust5,623.00,6/7/2012,7/7/2012,6/29/2012
150929,0,Invoices,S033272,Cust5,969.00,6/7/2012,7/7/2012,6/29/2012
150930,0,Invoices,S033217,Cust5,"2,918.00",6/7/2012,7/7/2012,7/16/2012
150931,0,Invoices,S033243,Cust5,502.00,6/7/2012,7/7/2012,6/29/2012
150932,0,Invoices,S033105,Cust5,"6,889.00",6/7/2012,7/7/2012,7/16/2012
150933,0,Invoices,S033293,Cust5,"7,357.00",6/7/2012,7/7/2012,7/16/2012
151078,0,Invoices,S033142,Cust5,"23,299.00",6/19/2012,7/19/2012,7/30/2012
151118,0,Invoices,S033320,Cust5,"23,298.00",6/21/2012,7/21/2012,7/30/2012
151178,0,Invoices,S033362,Cust5,"19,981.00",6/26/2012,7/26/2012,8/20/2012
151179,0,Invoices,S033390,Cust5,"10,806.00",6/26/2012,7/26/2012,8/15/2012
151180,0,Invoices,S033444,Cust5,"2,021.00",6/26/2012,7/26/2012,8/15/2012
151181,0,Invoices,S033445,Cust5,716.00,6/26/2012,7/26/2012,8/15/2012
151182,0,Invoices,S033427,Cust5,"2,107.00",6/26/2012,7/26/2012,8/15/2012
151379,0,Invoices,S033516,Cust5,"3,073.00",7/9/2012,8/8/2012,8/20/2012
151380,0,Invoices,S033528,Cust5,"1,210.00",7/9/2012,8/8/2012,8/20/2012
151386,0,Invoices,S033543,Cust5,531.00,7/9/2012,8/8/2012,8/15/2012
151388,0,Invoices,S033637,Cust5,779.00,7/9/2012,8/8/2012,8/15/2012
151441,0,Invoices,S033611,Cust5,"2,878.00",7/12/2012,8/11/2012,8/20/2012
151726,0,Invoices,S033704,Cust5,"7,920.00",7/31/2012,8/30/2012,8/20/2012
151727,0,Invoices,S033705,Cust5,"1,188.00",7/31/2012,8/30/2012,8/20/2012
151808,0,Invoices,S033780,Cust5,"2,046.00",8/7/2012,9/6/2012,9/17/2012
151809,0,Invoices,S033781,Cust5,"1,251.00",8/7/2012,9/6/2012,9/17/2012
151810,0,Invoices,S033793,Cust5,817.00,8/7/2012,9/6/2012,9/17/2012
151811,0,Invoices,S033865,Cust5,"2,042.00",8/7/2012,9/6/2012,9/17/2012
151903,0,Invoices,S033834,Cust5,"50,670.00",8/15/2012,9/14/2012,10/12/2012
151904,0,Invoices,S033859,Cust5,"5,769.00",8/15/2012,9/14/2012,10/19/2012
152063,0,Invoices,S033981,Cust5,"6,749.00",8/27/2012,9/26/2012,10/19/2012
152064,0,Invoices,S033961,Cust5,"1,501.00",8/27/2012,9/26/2012,10/19/2012
152065,0,Invoices,S033953,Cust5,"2,364.00",8/27/2012,9/26/2012,10/19/2012
152102,0,Invoices,S033962,Cust5,"62,979.00",8/29/2012,9/28/2012,10/25/2012
152109,0,Invoices,S033996,Cust5,"8,813.00",8/30/2012,9/29/2012,10/19/2012
152187,0,Invoices,S034028,Cust5,"2,968.00",9/6/2012,10/6/2012,10/19/2012
152188,0,Invoices,S034075,Cust5,"5,021.00",9/6/2012,10/6/2012,10/19/2012
152189,0,Invoices,S034045,Cust5,"4,830.00",9/6/2012,10/6/2012,10/19/2012
152190,0,Invoices,S034008,Cust5,606.00,9/6/2012,10/6/2012,10/19/2012
152303,0,Invoices,S034183,Cust5,"1,095.00",9/17/2012,10/17/2012,10/25/2012
152304,0,Invoices,S034263,Cust5,417.00,9/17/2012,10/17/2012,10/25/2012
152305,0,Invoices,S033962,Cust5,"29,765.00",9/17/2012,10/17/2012,11/5/2012
152587,0,Invoices,S034352,Cust5,"2,484.00",10/10/2012,11/9/2012,11/15/2012
152588,0,Invoices,S034340,Cust5,"1,754.00",10/10/2012,11/9/2012,11/15/2012
152852,0,Invoices,S034404,Cust5,"21,286.00",10/31/2012,11/30/2012,11/30/2012
152926,0,Invoices,S034461,Cust5,"14,810.00",11/6/2012,12/6/2012,12/26/2012
152927,0,Invoices,S034470,Cust5,"2,087.00",11/6/2012,12/6/2012,12/26/2012
153121,0,Invoices,S034625,Cust5,"11,805.00",11/21/2012,12/21/2012,1/11/2013
153395,0,Invoices,S034788,Cust5,"13,256.00",12/14/2012,1/13/2013,2/25/2013
153396,0,Invoices,S034808,Cust5,"20,819.00",12/14/2012,1/13/2013,1/31/2013
153500,0,Invoices,S034902,Cust5,"11,496.00",12/24/2012,1/23/2013,2/15/2013
153501,0,Invoices,S034995,Cust5,"16,016.00",12/24/2012,1/23/2013,2/15/2013
153528,0,Invoices,S034978,Cust5,"1,099.00",12/27/2012,1/26/2013,2/15/2013
153529,0,Invoices,S034895,Cust5,"2,898.00",12/27/2012,1/26/2013,2/15/2013
153530,0,Invoices,S034935,Cust5,"12,896.00",12/27/2012,1/26/2013,2/15/2013
153531,0,Invoices,S034902,Cust5,"7,186.00",12/27/2012,1/26/2013,2/15/2013
153685,0,Invoices,S035045,Cust5,"16,722.00",1/11/2013,2/10/2013,3/13/2013
153686,0,Invoices,S035082,Cust5,"3,501.00",1/11/2013,2/10/2013,2/15/2013
153687,0,Invoices,S034936,Cust5,"10,534.00",1/11/2013,2/10/2013,2/15/2013
153898,0,Invoices,S035224,Cust5,"8,615.00",1/30/2013,3/1/2013,4/1/2013
153957,0,Invoices,S035225,Cust5,"7,450.00",2/4/2013,3/6/2013,4/1/2013
154106,0,Invoices,S035261,Cust5,"8,239.00",2/15/2013,3/17/2013,4/1/2013
154107,0,Invoices,S035327,Cust5,"16,111.00",2/15/2013,3/17/2013,4/1/2013
154194,0,Invoices,S035454,Cust5,"7,787.00",2/26/2013,3/28/2013,4/24/2013
154265,0,Invoices,S035467,Cust5,"3,064.00",3/4/2013,4/3/2013,5/2/2013
154266,0,Invoices,S035472,Cust5,"2,039.00",3/4/2013,4/3/2013,5/2/2013
154284,0,Invoices,S035507,Cust5,969.00,3/6/2013,4/5/2013,5/2/2013
154340,0,Invoices,S035510,Cust5,"2,722.00",3/12/2013,4/11/2013,5/2/2013
154343,0,Invoices,S035532,Cust5,"1,612.00",3/12/2013,4/11/2013,5/2/2013
154445,0,Invoices,S035528,Cust5,"16,669.00",3/22/2013,4/21/2013,5/20/2013
154446,0,Invoices,S035588,Cust5,"6,480.00",3/22/2013,4/21/2013,5/20/2013
154447,0,Invoices,S035527,Cust5,"12,851.00",3/22/2013,4/21/2013,5/20/2013
154569,0,Invoices,S035677,Cust5,"1,241.00",4/2/2013,5/2/2013,5/20/2013
154684,0,Invoices,S035711,Cust5,"18,303.00",4/11/2013,5/11/2013,
154685,0,Invoices,S035663,Cust5,"8,280.00",4/11/2013,5/11/2013,5/20/2013
154836,0,Invoices,S035826,Cust5,"5,989.00",4/23/2013,5/23/2013,
154839,0,Invoices,S035826,Cust5,0.00,4/23/2013,4/23/2013,
154872,0,Invoices,S035756,Cust5,"12,239.00",4/26/2013,5/26/2013,
154875,0,Invoices,S035756,Cust5,0.00,4/26/2013,4/26/2013,
154929,0,Invoices,S035925,Cust5,"2,873.00",4/30/2013,5/30/2013,
154932,0,Invoices,S035918,Cust5,865.00,4/30/2013,5/30/2013,
154943,0,Invoices,S035925,Cust5,0.00,4/30/2013,4/30/2013,
145097,0,Invoices,S029304,Cust6,"14,182.57",3/2/2011,4/1/2011,4/4/2011
145157,0,Invoices,S029320,Cust6,"21,301.28",3/8/2011,4/7/2011,4/11/2011
145547,0,Invoices,S029656,Cust6,"14,132.12",3/31/2011,4/30/2011,4/11/2011
145702,0,Invoices,S029656,Cust6,"46,032.96",4/14/2011,5/14/2011,5/2/2011
145703,0,Invoices,S029804,Cust6,"17,842.79",4/14/2011,5/14/2011,5/2/2011
145931,0,Invoices,S029831,Cust6,"55,181.32",4/29/2011,5/29/2011,5/9/2011
146034,0,Invoices,S029892,Cust6,"32,922.20",5/6/2011,6/5/2011,5/16/2011
146195,0,Invoices,S030054,Cust6,"50,511.64",5/23/2011,6/22/2011,6/2/2011
146303,0,Invoices,S030168,Cust6,"32,776.17",5/31/2011,6/30/2011,6/6/2011
146347,0,Invoices,S030168,Cust6,"41,966.21",6/3/2011,7/3/2011,7/5/2011
146428,0,Invoices,S030217,Cust6,"61,982.53",6/10/2011,7/10/2011,7/5/2011
146471,0,Invoices,S030274,Cust6,"22,440.05",6/15/2011,7/15/2011,7/5/2011
146657,0,Invoices,S030391,Cust6,"30,313.30",6/29/2011,7/29/2011,7/11/2011
146719,0,Invoices,S030391,Cust6,"35,946.33",7/6/2011,8/5/2011,7/18/2011
146830,0,Invoices,S030478,Cust6,"81,194.81",7/15/2011,8/14/2011,7/25/2011
146906,0,Invoices,S030532,Cust6,"34,545.89",7/21/2011,8/20/2011,8/1/2011
147041,0,Invoices,S030659,Cust6,"20,692.16",7/29/2011,8/28/2011,8/8/2011
147143,0,Invoices,S030659,Cust6,"58,922.54",8/5/2011,9/4/2011,8/15/2011
147254,0,Invoices,S030729,Cust6,"51,923.89",8/12/2011,9/11/2011,9/2/2011
147326,0,Invoices,S030743,Cust6,"47,887.63",8/19/2011,9/18/2011,9/2/2011
147506,0,Invoices,S030889,Cust6,"82,518.75",8/31/2011,9/30/2011,9/12/2011
147594,0,Invoices,S031010,Cust6,"76,455.15",9/9/2011,10/9/2011,10/3/2011
147703,0,Invoices,S031041,Cust6,"52,422.88",9/15/2011,10/15/2011,10/3/2011
147758,0,Invoices,S031065,Cust6,"27,900.77",9/21/2011,10/21/2011,10/3/2011
147832,0,Invoices,S031126,Cust6,"22,163.58",9/27/2011,10/27/2011,10/3/2011
147960,0,Invoices,S031265,Cust6,"23,486.93",10/7/2011,11/6/2011,10/17/2011
148084,0,Invoices,S031336,Cust6,"42,940.63",10/17/2011,11/16/2011,10/24/2011
148197,0,Invoices,S031416,Cust6,"52,560.84",10/25/2011,11/24/2011,11/2/2011
148407,0,Invoices,S031549,Cust6,"59,518.02",11/10/2011,12/10/2011,11/21/2011
148526,0,Invoices,S031574,Cust6,"104,499.62",11/22/2011,12/22/2011,12/5/2011
148716,0,Invoices,S031729,Cust6,"73,119.37",12/12/2011,1/11/2012,1/4/2012
148825,0,Invoices,S031797,Cust6,"113,264.06",12/20/2011,1/19/2012,1/9/2012
148984,0,Invoices,S031998,Cust6,"18,394.38",1/4/2012,2/3/2012,1/23/2012
149134,0,Invoices,S032085,Cust6,"68,374.75",1/18/2012,2/17/2012,2/2/2012
149178,0,Invoices,S032090,Cust6,"84,081.85",1/23/2012,2/22/2012,2/2/2012
149600,0,Invoices,S032396,Cust6,"53,286.69",2/28/2012,3/29/2012,4/2/2012
150142,0,Invoices,S032713,Cust6,"96,106.47",4/11/2012,5/11/2012,4/23/2012
150212,0,Invoices,S032831,Cust6,"58,587.91",4/17/2012,5/17/2012,5/2/2012
150296,0,Invoices,S032854,Cust6,"80,057.87",4/23/2012,5/23/2012,5/10/2012
150690,0,Invoices,S033092,Cust6,"53,693.89",5/21/2012,6/20/2012,8/2/2012
150827,0,Invoices,S033178,Cust6,"20,012.28",5/31/2012,6/30/2012,7/2/2012
150979,0,Invoices,S033328,Cust6,"35,197.67",6/12/2012,7/12/2012,9/4/2012
151076,0,Invoices,S033341,Cust6,"60,774.41",6/19/2012,7/19/2012,7/2/2012
151167,0,Invoices,S033432,Cust6,"29,243.47",6/27/2012,7/27/2012,7/2/2012
151399,0,Invoices,S033560,Cust6,"38,756.00",7/10/2012,8/9/2012,8/2/2012
151532,0,Invoices,S033610,Cust6,"98,521.25",7/19/2012,8/18/2012,8/2/2012
151624,0,Invoices,S033760,Cust6,"75,294.60",7/25/2012,8/24/2012,8/2/2012
151707,0,Invoices,S033831,Cust6,"39,394.45",7/31/2012,8/30/2012,9/4/2012
151875,0,Invoices,S033863,Cust6,"98,613.17",8/13/2012,9/12/2012,9/4/2012
151959,0,Invoices,S033951,Cust6,"66,889.92",8/20/2012,9/19/2012,9/4/2012
151985,0,Invoices,S033955,Cust6,"73,679.54",8/21/2012,9/20/2012,9/4/2012
152073,0,Invoices,S034059,Cust6,"41,894.17",8/28/2012,9/27/2012,10/1/2012
152112,0,Invoices,S034104,Cust6,"15,078.80",8/30/2012,9/29/2012,10/1/2012
152171,0,Invoices,S034104,Cust6,"44,954.62",9/5/2012,10/5/2012,10/9/2012
152256,0,Invoices,S034147,Cust6,"82,624.80",9/12/2012,10/12/2012,10/1/2012
152335,0,Invoices,S034232,Cust6,"88,098.57",9/19/2012,10/19/2012,10/1/2012
152391,0,Invoices,S034245,Cust6,"96,965.32",9/26/2012,10/26/2012,10/1/2012
152556,0,Invoices,S034362,Cust6,"84,166.64",10/5/2012,11/4/2012,10/17/2012
152636,0,Invoices,S034398,Cust6,"95,192.86",10/15/2012,11/14/2012,11/2/2012
152691,0,Invoices,S034444,Cust6,"51,792.43",10/17/2012,11/16/2012,11/2/2012
152774,0,Invoices,S034510,Cust6,"50,260.39",10/23/2012,11/22/2012,11/2/2012
152863,0,Invoices,S034542,Cust6,"43,587.58",10/31/2012,11/30/2012,11/9/2012
152937,0,Invoices,S034602,Cust6,"71,490.02",11/7/2012,12/7/2012,11/16/2012
152938,0,Invoices,S034659,Cust6,"5,663.24",11/7/2012,12/7/2012,1/24/2013
153100,0,Invoices,S034653,Cust6,"54,047.06",11/21/2012,12/21/2012,12/4/2012
153108,0,Invoices,S034715,Cust6,"43,836.22",11/21/2012,12/21/2012,12/4/2012
153159,0,Invoices,S034772,Cust6,"39,396.02",11/28/2012,12/28/2012,12/4/2012
153290,0,Invoices,S034847,Cust6,"60,602.08",12/7/2012,1/6/2013,1/4/2013
153351,0,Invoices,S034893,Cust6,"59,600.67",12/12/2012,1/11/2013,1/4/2013
153428,0,Invoices,S034933,Cust6,"36,379.38",12/19/2012,1/18/2013,1/4/2013
153505,0,Invoices,S035004,Cust6,"27,591.39",12/24/2012,1/23/2013,1/4/2013
153543,0,Invoices,S035008,Cust6,"23,568.65",12/28/2012,1/27/2013,2/4/2013
153650,0,Invoices,S035071,Cust6,"59,949.44",1/8/2013,2/7/2013,1/24/2013
153724,0,Invoices,S035128,Cust6,"51,541.07",1/15/2013,2/14/2013,1/24/2013
153823,0,Invoices,S035165,Cust6,"52,060.27",1/23/2013,2/22/2013,2/4/2013
153863,0,Invoices,S035215,Cust6,"39,738.57",1/29/2013,2/28/2013,2/4/2013
153977,0,Invoices,S035242,Cust6,"55,721.95",2/5/2013,3/7/2013,2/21/2013
154019,0,Invoices,S035312,Cust6,"26,368.38",2/7/2013,3/9/2013,2/21/2013
154117,0,Invoices,S035359,Cust6,"37,798.24",2/19/2013,3/21/2013,3/4/2013
154203,0,Invoices,S035403,Cust6,"48,576.88",2/27/2013,3/29/2013,3/11/2013
154256,0,Invoices,S035403,Cust6,"12,816.79",3/4/2013,4/3/2013,3/11/2013
154270,0,Invoices,S035435,Cust6,"35,612.79",3/6/2013,4/5/2013,4/8/2013
154338,0,Invoices,S035479,Cust6,"57,216.84",3/12/2013,4/11/2013,4/1/2013
154417,0,Invoices,S035556,Cust6,"57,294.44",3/20/2013,4/19/2013,4/1/2013
154488,0,Invoices,S035598,Cust6,"44,652.05",3/27/2013,4/26/2013,4/1/2013
154576,0,Invoices,S035631,Cust6,"48,335.36",4/3/2013,5/3/2013,4/15/2013
154654,0,Invoices,S035715,Cust6,"59,545.41",4/10/2013,5/10/2013,4/22/2013
154740,0,Invoices,S035774,Cust6,"35,393.78",4/16/2013,5/16/2013,4/22/2013
154840,0,Invoices,S035852,Cust6,"68,436.47",4/24/2013,5/24/2013,5/2/2013
154920,0,Invoices,S035894,Cust6,"47,202.23",4/30/2013,5/30/2013,5/13/2013
145345,0,Invoices,S029599,Cust7,"1,211.60",3/18/2011,4/17/2011,4/28/2011
145453,0,Invoices,S029572,Cust7,"1,780.64",3/25/2011,4/24/2011,5/13/2011
145505,0,Invoices,S029572,Cust7,350.00,3/30/2011,4/29/2011,5/16/2011
145521,0,Invoices,S029573,Cust7,948.00,3/31/2011,4/30/2011,5/16/2011
145544,0,Invoices,S029700,Cust7,932.00,3/31/2011,4/30/2011,5/16/2011
145642,0,Invoices,S029636,Cust7,856.35,4/8/2011,5/8/2011,5/16/2011
145653,0,Invoices,S029637,Cust7,"4,225.00",4/8/2011,5/8/2011,5/23/2011
145674,0,Invoices,S029636,Cust7,"2,610.90",4/12/2011,5/12/2011,5/26/2011
145858,0,Invoices,S029785,Cust7,"1,383.20",4/25/2011,5/25/2011,5/26/2011
145860,0,Invoices,S029849,Cust7,570.00,4/25/2011,5/25/2011,5/26/2011
146015,0,Invoices,S029809,Cust7,945.00,5/5/2011,6/4/2011,6/13/2011
146017,0,Invoices,S029936,Cust7,548.13,5/5/2011,6/4/2011,6/13/2011
146018,0,Invoices,S029822,Cust7,"9,581.00",5/5/2011,6/4/2011,6/13/2011
146061,0,Invoices,S029822,Cust7,"14,612.00",5/10/2011,6/9/2011,6/27/2011
146062,0,Invoices,S029876,Cust7,"10,635.00",5/10/2011,6/9/2011,6/27/2011
146078,0,Invoices,S029809,Cust7,"14,205.16",5/11/2011,6/10/2011,6/27/2011
146081,0,Invoices,S029936,Cust7,"1,229.58",5/11/2011,6/10/2011,6/27/2011
146084,0,Invoices,S029974,Cust7,"1,040.56",5/11/2011,6/10/2011,6/27/2011
146087,0,Invoices,S029935,Cust7,"7,620.00",5/11/2011,6/10/2011,6/27/2011
146366,0,Invoices,S030212,Cust7,"1,101.36",6/6/2011,7/6/2011,7/20/2011
146598,0,Invoices,S030216,Cust7,"2,568.96",6/24/2011,7/24/2011,7/28/2011
146680,0,Invoices,S030378,Cust7,"1,324.80",6/30/2011,7/30/2011,8/4/2011
146684,0,Invoices,S030379,Cust7,"1,608.00",6/30/2011,7/30/2011,8/4/2011
146774,0,Invoices,S030396,Cust7,"1,873.76",7/11/2011,8/10/2011,8/11/2011
147068,0,Invoices,S030520,Cust7,"1,641.56",8/2/2011,9/1/2011,9/19/2011
147396,0,Invoices,S030753,Cust7,"6,722.00",8/24/2011,9/23/2011,9/29/2011
147397,0,Invoices,S030789,Cust7,639.54,8/24/2011,9/23/2011,9/29/2011
147473,0,Invoices,S030753,Cust7,"7,291.16",8/29/2011,9/28/2011,10/21/2011
147476,0,Invoices,S030872,Cust7,"4,238.00",8/29/2011,9/28/2011,10/21/2011
147477,0,Invoices,S030874,Cust7,"2,587.68",8/29/2011,9/28/2011,10/21/2011
147551,0,Invoices,S030753,Cust7,350.00,9/6/2011,10/6/2011,10/21/2011
147554,0,Invoices,S030871,Cust7,"1,107.00",9/6/2011,10/6/2011,10/27/2011
147555,0,Invoices,S030872,Cust7,513.00,9/6/2011,10/6/2011,10/27/2011
147556,0,Invoices,S030874,Cust7,"8,891.11",9/6/2011,10/6/2011,11/3/2011
147557,0,Invoices,S030877,Cust7,"2,242.82",9/6/2011,10/6/2011,11/3/2011
147562,0,Invoices,S031033,Cust7,826.72,9/6/2011,10/6/2011,11/3/2011
147707,0,Invoices,S030874,Cust7,335.17,9/16/2011,10/16/2011,11/17/2011
147765,0,Invoices,S030992,Cust7,"1,101.60",9/21/2011,10/21/2011,11/10/2011
